Peak_ID,Intensity_171130-18_DN-Sampling-blank08-17-A1,Intensity_171130-19_DN-Sampling-blank08-17-A2,Intensity_171130-20_DN-Sampling-blank08-17-A4,Intensity_171123-16_DN46_Augsburg_UPS,Intensity_171123-17_DN34_Augsburg-Havarie_UPS,Intensity_171123-18_DN31_Amstetten_UPS,Intensity_171123-19_DN28_Brno_UPS,Intensity_171123-20_DN25_Zilina_UPS,Intensity_171123-21_DN22_Krsko_UPS,Intensity_171123-22_DN19_Budapest_UPS,Intensity_171123-23_DN16_Ljubljana_UPS,Intensity_171123-24_DN13_Zagreb_UPS,Intensity_171123-25_DN10_Varazdin_UPS,Intensity_171123-25_DN10_Varaždin_UPS,Intensity_171123-26_DN07_Sabac_UPS,Intensity_171123-27_DN04_Napoca_UPS,Intensity_171123-28_DN01_Bucharest_UPS,Intensity_171123-33_DN48_Augsburg_DS,Intensity_171123-34_DN36_Augsburg-Havarie_DS,Intensity_171123-35_DN33_Amstetten_DS,Intensity_171123-36_DN30_Brno_DS,Intensity_171123-37_DN27_Zilina_DS,Intensity_171123-38_DN24_Krsko_DS,Intensity_171123-39_DN21_Budapest_DS,Intensity_171123-40_DN18_Ljubljana_DS,Intensity_171123-41_DN15_Zagreb_DS,Intensity_171123-42_DN09_Sabac_DS,Intensity_171123-43_DN06_Napoca_DS,Intensity_171123-44_DN03_Bucharest_DS,Intensity_171130-21_DN02_Bucharest_WWTP,Intensity_171130-22_DN05_Napoca_WWTP,Intensity_171130-23_DN08_Sabac_WWTP,Intensity_171130-24_DN11_Varazdin_WWTP,Intensity_171130-25_DN14_Zagreb_WWTP,Intensity_171130-26_DN17_Ljubljana_WWTP,Intensity_171130-27_DN20_Budapest_WWTP,Intensity_171130-28_DN23_Krsko_WWTP,Intensity_171130-29_DN26_Zilina_WWTP,Intensity_171130-30_DN29_Brno_WWTP,Intensity_171130-31_DN32_Amstetten_WWTP,Intensity_171130-32_DN35_Augsburg-Havarie_WWTP,Intensity_171130-33_DN47_Augsburg_WWTP
104.1150@0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1161@0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1176@0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1181@0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1190@0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1196@0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1207@0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1223@0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1223@0050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1273@0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1281@0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1290@0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1298@0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1364@0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1416@0050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1421@0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6311738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.1425@0050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9077@0023,0.0,0.0,0.0,423286.0,297959.6953125,1301227.0,541409.40625,871197.0,563158.35546875,1543868.65625,117323.87890625,1267624.25,161688.046875,663690.11328125,776030.55078125,2742700.18359375,748689.0,306680.0,775344.359375,712994.0,242193.90625,655200.0,487551.2265625,879174.0,781634.0,856880.03125,719982.4140625,718092.0,757308.0,549776.849609375,817976.994140625,171012.678222656,117542.5703125,505662.046875,66324.0625,401500.0,328862.09375,708153.705078125,507763.01171875,650352.0,757066.37109375,529250.0
104.9078@0040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9482@0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@0023,5203079.0,40502060.515625,7997175.0,49023778.78125,50857158.4453125,50326844.5820313,52307626.09375,53896037.6484375,41100125.0390625,51492745.7734375,52378386.3125,56833316.4140625,63387570.0234375,53485017.265625,37586123.5546875,53581940.7539063,57394292.1328125,58516226.796875,57424860.953125,41007259.859375,55826155.0625,60931569.84375,60101530.6796875,58272066.21875,61519876.0625,59542877.9140625,48314252.7851563,61377913.90625,57488477.21875,43795997.2265625,44066301.8417969,43912670.0664063,48521431.5,48549813.1640625,48009673.8125,47433154.484375,54387916.4921875,52167242.6484375,50060189.4648438,52204382.5117188,48225219.0078125,48619792.6640625
104.9634@0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@0061,25087807.5625,23941433.0,0.0,0.0,21224199.46875,20735747.0625,0.0,21028403.75,20007175.25,20612034.65625,21825825.875,21857269.25,20842671.1875,0.0,0.0,23136163.5,0.0,14090145.78125,0.0,0.0,0.0,0.0,0.0,21171408.03125,18480404.15625,18989395.65625,0.0,20059148.65625,18870972.5625,0.0,12840419.96875,0.0,11381364.390625,9716732.234375,10081117.125,11177999.28125,0.0,13542235.09375,0.0,0.0,14534682.65625,13330874.4375
104.9633@0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9634@0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@0603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9632@0704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9631@0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@0858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9632@0942,1684801.65429688,1922260.2578125,1863429.4140625,795778.3828125,731942.564453125,907046.59765625,955397.580078125,885996.064453125,1262769.75,1261699.28710937,1276947.6640625,332400.0,1259597.8125,295396.0,1454558.25585938,1482230.38671875,0.0,1412222.09765625,1466366.76171875,1380787.04296875,1473329.390625,1438457.45703125,0.0,1456788.89648438,1540926.93945312,1668299.046875,1667332.87109375,0.0,447450.0,1858063.7578125,1956610.77734375,1909859.65625,1872125.421875,1853698.19921875,2028019.69140625,1975401.7578125,2059434.23046875,1993972.90234375,2203535.87109375,2146740.26171875,2151908.9765625,2408473.8828125
104.9633@0970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592977.0,0.0,0.0
104.9633@0988,0.0,449113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9632@1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669613.0
104.9632@1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9634@1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9632@1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1267,0.0,1686912.0,0.0,0.0,365747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1304,0.0,0.0,3826211.046875,1176355.3671875,0.0,1138198.71289063,1180563.36328125,1401167.52539062,1305888.68164063,1337283.4453125,274600.0,1321293.13476563,1390417.79492188,1536110.92578125,1469088.02929688,1588576.99414063,0.0,1113580.38574219,908558.01953125,884168.99609375,980888.794921875,1220455.0546875,1253633.86914063,1096045.50195313,1146366.70507813,1384144.70507813,1333180.48046875,1292090.078125,1417218.65234375,3712044.7890625,3661121.9921875,3684195.1484375,3581517.140625,3227136.34375,3361360.0,3518147.078125,3152999.5234375,3138050.125,3730363.796875,3376439.21875,3257433.5234375,681519.0
104.9632@1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9633@1394,3962671.734375,3965251.5,3835859.890625,0.0,1262016.95703125,1250961.79296875,1508646.56835937,1394206.66601563,0.0,1541403.15039063,0.0,0.0,768510.0,1689199.48828125,0.0,624087.0,1683913.30273438,1113091.1640625,0.0,1164797.97460937,1283800.46289063,1209167.04296875,1317518.73242188,426226.0,1381547.21875,1344851.15429687,0.0,1478150.12890625,0.0,0.0,3981933.5703125,0.0,3953051.6796875,0.0,0.0,3940153.9375,3505386.5625,3576525.03125,0.0,0.0,3646976.125,0.0
104.9633@1426,4035721.390625,4097223.4296875,4003368.765625,1296781.32226563,1170827.19921875,1342397.4140625,420415.0,0.0,1710943.328125,677452.0,1603335.31835937,1526384.34765625,650150.0,1588773.2578125,1664424.72265625,1718226.27734375,1790894.83789062,1265182.87109375,1165590.93164063,0.0,1306579.80273438,1326943.29296875,1399814.33398438,249520.0,1302082.67773438,1325717.1328125,1644532.5390625,1560864.5078125,1224269.9296875,3849804.0546875,4145367.875,4121195.859375,0.0,3830004.2109375,4237949.15625,4097970.203125,3550202.2734375,3966368.6015625,3775222.7265625,3625590.78125,3849975.5234375,4033114.4453125
104.9633@1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9632@1464,3902607.953125,0.0,0.0,1404525.83203125,314269.0,1475676.58398437,1604441.83203125,1289537.0,1844949.58203125,624782.0,1770812.96484375,1566074.55664063,1781801.73828125,0.0,1864520.921875,0.0,1642066.91796875,1296623.9765625,0.0,1412071.953125,1217753.45898438,1402414.32617188,1502080.265625,1535795.09960938,1445507.703125,1394085.97460938,1698179.90039062,1859886.80859375,1520931.62109375,3946555.1640625,4137102.875,4519000.3671875,4382926.984375,3938969.7265625,3937982.9921875,4202962.25,3747562.8984375,4146132.4296875,4253094.2578125,3682459.1640625,3918747.75,3906088.1953125
104.9662@0024,68517.90625,143868.885742188,66486.34765625,2789035.0,7698627.1484375,7174914.890625,6596281.9140625,3717900.0,1474117.0,1938386.0,7976644.4453125,7267880.62890625,6252053.53125,2201180.0,7123539.15625,2194648.0,2226356.0,2428158.0,8136434.109375,6382243.19140625,3501662.0,3823343.0,6483236.9375,3561907.0,2774566.0,4224452.0,2112723.0,4611241.87109375,1672922.0,1245198.0,996074.0,2943817.0,1537153.0,1691006.0,3765994.73046875,1227986.0,2621674.8515625,2310762.0,1566674.0,2444435.0,2222782.0,4107996.5078125
104.9662@0047,48862.2329101563,434162.01660156297,61170.7377929688,6008655.8359375,5389065.2578125,1313074.0,3997252.25,4279146.7578125,4143279.2421875,4741833.8515625,1419431.0,2502593.0,5411414.765625,5251366.171875,4955179.59375,3358638.234375,3638441.0,1320122.0,6103286.78125,5748433.0078125,4367644.390625,1287497.0,5307871.7421875,4909018.7578125,5185430.734375,4984970.0546875,4600040.609375,2575342.09375,2973482.8671875,2364191.99609375,1898580.34765625,4468191.6875,1198821.0,2205739.5,2814466.296875,2065462.0,2263195.57421875,4928236.875,4015072.734375,1042479.0,3820350.671875,1203362.0
104.9745@0045,102460.75097656301,360395.62402343797,79484.2348632813,5152608.671875,4918855.46875,4856167.875,3865672.2734375,3991195.9609375,2905363.0,1425431.0,5479813.2890625,5062769.3203125,1491885.0,5195934.796875,4483432.71875,2534518.0,3267792.30859375,4103244.37109375,5585692.921875,4648641.078125,3771980.328125,4407542.484375,4882657.0234375,4613111.3984375,5027310.609375,4463613.828125,4272353.8515625,2382484.8671875,3115500.609375,2284818.8203125,1839904.2265625,3750792.2109375,3471492.125,1738636.92578125,0.0,823870.0,1836771.13476562,2015141.0,3294987.3046875,3448756.25585938,1050592.0,3232087.49609375
104.9923@0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9923@0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.9995@0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0032@0022,0.0,2130025.91455078,471281.91699218797,59319566.0,66777579.0,70194894.0,35040571.0,46190996.0,49690426.0,54210314.0,67081631.0,53950602.0,63052259.0,69752876.0,27968150.0,23011956.0,35267288.0,86013296.0,78957451.0,36263106.0,37937264.0,49780518.0,83131824.0,63679878.0,98378026.0,54062022.0,37164715.0,25726844.0,25426536.0,24166884.0,17382038.0,68191720.0,50979071.0,40960720.0,41167708.0,44588013.0,32419543.0,43540142.0,19238614.0,55851878.0,50419362.0,62570896.0
105.0032@0047,0.0,2303270.04296875,517252.62109375,127973907.0,107447372.0,110387889.0,88012821.0,136511652.0,124012293.0,88394929.0,109916010.0,95382199.0,173901248.5,141676055.0,92755779.0,53898085.0,61979980.0,106596926.0,111847501.0,93144268.0,46473604.0,68245952.0,132582425.0,104310372.0,145463220.0,99067426.0,95201424.0,50873481.0,36383872.0,29107515.0,19852132.0,91601124.0,80162520.0,38492901.0,52862357.0,103539815.0,59855816.0,61688879.0,34092292.0,102445969.5,112539656.75,118114198.5
